@relation kdd

@attribute attribution1 numeric
@attribute attribution2 numeric
@attribute attribution3 numeric
@attribute attribution4 numeric
@attribute attribution5 numeric
@attribute attribution6 numeric
@attribute attribution7 numeric
@attribute attribution8 numeric
@attribute attribution9 numeric
@attribute attribution10 numeric
@attribute attribution11 numeric
@attribute attribution12 numeric
@attribute attribution13 numeric
@attribute attribution14 numeric
@attribute class {0, 1}

@data
3.0,120.0,14.0,14.0,16.0,31.0,31.0,51.0,14.0,14.0,0.0,22.0,17.5,20.0,1
3.0,120.0,14.0,14.0,16.0,31.0,31.0,62.0,14.0,14.0,0.0,22.5,21.0,24.0,1
1.0,76.0,14.0,14.0,16.0,31.0,31.0,20.0,14.0,14.0,0.0,18.5,16.5,13.5,1
1.0,76.0,14.0,14.0,16.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,1
1.0,76.0,14.0,14.0,16.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,1
2.0,104.0,14.0,14.0,16.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,1
3.0,120.0,14.0,14.0,16.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,1
4.0,124.0,14.0,14.0,13.0,31.0,31.0,0.0,12.0,11.5,2.0,31.0,31.0,0.0,1
3.0,108.0,14.0,14.0,16.0,31.0,31.0,24.0,14.0,14.0,0.0,22.0,21.0,12.0,1
3.0,108.0,14.0,14.0,16.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,1
3.0,108.0,14.0,14.0,16.0,31.0,31.0,68.0,14.0,14.0,0.0,25.0,21.5,24.5,1
2.0,80.0,14.0,14.0,16.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,1
3.0,120.0,14.0,14.0,16.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,1
3.0,120.0,14.0,14.0,16.0,31.0,31.0,51.0,14.0,14.0,0.0,22.0,17.5,20.0,1
3.0,120.0,14.0,14.0,16.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,1
3.0,120.0,14.0,14.0,16.0,31.0,31.0,123.0,14.0,14.0,0.0,25.5,21.0,51.0,1
3.0,51.0,14.0,14.0,0.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,0
2.0,49.0,14.0,14.0,0.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,0
4.0,56.0,14.0,14.0,0.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,0
2.0,49.0,14.0,14.0,0.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,0
3.0,52.0,14.0,14.0,0.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,0
3.0,53.0,14.0,14.0,0.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,0
3.0,53.0,14.0,14.0,0.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,0
3.0,53.0,14.0,14.0,0.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,0
2.0,49.0,14.0,14.0,0.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,0
3.0,51.0,14.0,14.0,0.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,0
3.0,52.0,14.0,14.0,0.0,31.0,31.0,0.0,14.0,14.0,0.0,31.0,31.0,0.0,0
4.0,10.0,17.0,17.0,13.0,20.0,20.0,85.0,13.5,13.0,3.5,18.5,15.0,34.0,1
5.0,7.0,17.0,17.0,0.0,20.0,20.0,0.0,17.0,17.0,0.0,20.0,20.0,0.0,0
4.0,6.0,17.0,17.0,0.0,20.0,20.0,0.0,17.0,17.0,0.0,20.0,20.0,0.0,0
2.0,10.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,1
2.0,14.0,15.0,15.0,17.0,0.0,0.0,68.0,15.0,15.0,0.0,0.0,0.0,68.0,1
2.0,14.0,15.0,15.0,17.0,0.0,0.0,98.0,15.0,15.0,0.0,0.0,0.0,98.0,1
2.0,10.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,1
2.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
2.0,9.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
2.0,9.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
1.0,4.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
1.0,4.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
2.0,9.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
1.0,4.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
3.0,7.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
1.0,4.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
2.0,7.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
1.0,4.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
2.0,9.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
3.0,7.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
2.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
2.0,7.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
2.0,7.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
3.0,10.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0
2.0,42.0,20.0,20.0,16.0,32.0,32.0,0.0,17.0,17.0,3.0,32.0,32.0,0.0,1
5.0,66.0,20.0,20.0,16.0,32.0,32.0,0.0,17.0,17.0,3.0,32.0,32.0,0.0,1
5.0,64.0,20.0,20.0,16.0,32.0,32.0,0.0,17.0,17.0,3.0,32.0,32.0,0.0,1
4.0,60.0,20.0,20.0,16.0,32.0,32.0,101.0,17.0,17.0,3.0,32.0,32.0,33.5,1
2.0,48.0,20.0,20.0,22.0,32.0,32.0,83.0,19.5,17.0,0.5,26.0,20.0,31.5,1
1.0,40.0,20.0,20.0,16.0,32.0,32.0,54.0,17.0,17.0,3.0,28.5,22.0,14.0,1
1.0,40.0,20.0,20.0,16.0,32.0,32.0,63.0,17.0,17.0,3.0,28.5,22.0,18.5,1
4.0,54.0,20.0,20.0,16.0,32.0,32.0,0.0,17.0,17.0,3.0,32.0,32.0,0.0,1
4.0,56.0,20.0,20.0,11.0,32.0,32.0,63.0,14.0,13.5,6.0,22.5,20.0,25.0,1
3.0,48.0,20.0,20.0,16.0,32.0,32.0,0.0,17.0,17.0,3.0,32.0,32.0,0.0,1
1.0,20.0,20.0,20.0,0.0,32.0,32.0,0.0,20.0,20.0,0.0,32.0,32.0,0.0,0
1.0,20.0,20.0,20.0,0.0,32.0,32.0,0.0,20.0,20.0,0.0,32.0,32.0,0.0,0
2.0,24.0,10.0,10.0,12.0,16.0,16.0,88.0,10.0,10.0,0.0,16.0,16.0,35.0,1
2.0,24.0,10.0,10.0,12.0,16.0,16.0,0.0,10.0,10.0,0.0,16.0,16.0,0.0,1
2.0,24.0,10.0,10.0,12.0,16.0,16.0,94.0,10.0,10.0,0.0,16.0,16.0,38.0,1
2.0,24.0,10.0,10.0,12.0,16.0,16.0,0.0,10.0,10.0,0.0,16.0,16.0,0.0,1
2.0,13.0,10.0,10.0,0.0,16.0,16.0,0.0,10.0,10.0,0.0,16.0,16.0,0.0,0
2.0,13.0,10.0,10.0,0.0,16.0,16.0,0.0,10.0,10.0,0.0,16.0,16.0,0.0,0
2.0,13.0,10.0,10.0,0.0,16.0,16.0,0.0,10.0,10.0,0.0,16.0,16.0,0.0,0
2.0,13.0,10.0,10.0,0.0,16.0,16.0,0.0,10.0,10.0,0.0,16.0,16.0,0.0,0
2.0,13.0,10.0,10.0,0.0,16.0,16.0,0.0,10.0,10.0,0.0,16.0,16.0,0.0,0
2.0,5.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,1
10.0,23.0,17.0,17.0,13.0,0.0,0.0,0.0,13.5,13.0,3.5,0.0,0.0,0.0,1
1.0,2.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
2.0,58.0,17.0,17.0,19.0,30.0,30.0,0.0,11.0,9.5,6.0,30.0,30.0,0.0,1
3.0,73.0,17.0,17.0,19.0,30.0,30.0,130.0,11.0,9.5,6.0,30.0,30.0,49.0,1
3.0,76.0,17.0,17.0,19.0,30.0,30.0,0.0,11.0,9.5,6.0,30.0,30.0,0.0,1
3.0,75.0,17.0,17.0,19.0,30.0,30.0,129.0,11.0,9.5,6.0,30.0,30.0,48.5,1
2.0,58.0,17.0,17.0,19.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,1
2.0,65.0,17.0,17.0,19.0,30.0,30.0,0.0,11.0,9.5,6.0,30.0,30.0,0.0,1
4.0,84.0,17.0,17.0,19.0,30.0,30.0,99.0,17.0,17.0,0.0,30.0,30.0,33.5,1
4.0,84.0,17.0,17.0,19.0,30.0,30.0,0.0,11.0,9.5,6.0,30.0,30.0,0.0,1
4.0,84.0,17.0,17.0,19.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,1
2.0,58.0,17.0,17.0,19.0,30.0,30.0,0.0,11.0,9.5,6.0,30.0,30.0,0.0,1
2.0,58.0,17.0,17.0,19.0,30.0,30.0,0.0,11.0,9.5,6.0,30.0,30.0,0.0,1
3.0,76.0,17.0,17.0,19.0,30.0,30.0,0.0,11.0,9.5,6.0,30.0,30.0,0.0,1
2.0,33.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
2.0,28.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
2.0,28.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
1.0,24.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
2.0,33.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
2.0,33.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
1.0,24.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
2.0,33.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
1.0,24.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
2.0,27.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
2.0,33.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
2.0,28.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
2.0,33.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
2.0,27.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
2.0,33.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
2.0,27.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
2.0,33.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
2.0,27.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
2.0,33.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
1.0,24.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
2.0,28.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
2.0,27.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
2.0,27.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
1.0,24.0,17.0,17.0,0.0,30.0,30.0,0.0,17.0,17.0,0.0,30.0,30.0,0.0,0
5.0,65.0,14.0,14.0,16.0,16.0,16.0,0.0,14.0,14.0,0.0,16.0,16.0,0.0,1
1.0,40.0,14.0,14.0,16.0,16.0,16.0,59.0,14.0,14.0,0.0,16.0,16.0,20.5,1
1.0,40.0,14.0,14.0,16.0,16.0,16.0,31.0,14.0,14.0,0.0,16.0,16.0,6.5,1
2.0,50.0,14.0,14.0,16.0,16.0,16.0,0.0,14.0,14.0,0.0,16.0,16.0,0.0,1
2.0,50.0,14.0,14.0,16.0,16.0,16.0,0.0,14.0,14.0,0.0,16.0,16.0,0.0,1
3.0,36.0,14.0,14.0,0.0,16.0,16.0,0.0,14.0,14.0,0.0,16.0,16.0,0.0,1
5.0,65.0,14.0,14.0,16.0,16.0,16.0,0.0,14.0,14.0,0.0,16.0,16.0,0.0,1
2.0,26.0,14.0,14.0,0.0,16.0,16.0,0.0,14.0,14.0,0.0,16.0,16.0,0.0,1
2.0,26.0,14.0,14.0,0.0,16.0,16.0,0.0,14.0,14.0,0.0,16.0,16.0,0.0,1
1.0,40.0,14.0,14.0,16.0,16.0,16.0,0.0,14.0,14.0,0.0,16.0,16.0,0.0,1
2.0,26.0,14.0,14.0,0.0,16.0,16.0,0.0,14.0,14.0,0.0,16.0,16.0,0.0,1
1.0,40.0,14.0,14.0,16.0,16.0,16.0,0.0,14.0,14.0,0.0,16.0,16.0,0.0,1
5.0,51.0,14.0,14.0,16.0,16.0,16.0,0.0,14.0,14.0,0.0,16.0,16.0,0.0,1
2.0,45.0,14.0,14.0,16.0,16.0,16.0,0.0,14.0,14.0,0.0,16.0,16.0,0.0,1
2.0,26.0,14.0,14.0,0.0,16.0,16.0,0.0,14.0,14.0,0.0,16.0,16.0,0.0,1
1.0,40.0,14.0,14.0,16.0,16.0,16.0,31.0,14.0,14.0,0.0,16.0,16.0,6.5,0
2.0,50.0,14.0,14.0,16.0,16.0,16.0,0.0,14.0,14.0,0.0,16.0,16.0,0.0,0
6.0,51.0,14.0,14.0,0.0,16.0,16.0,0.0,14.0,14.0,0.0,16.0,16.0,0.0,0
7.0,115.0,15.0,15.0,17.0,30.0,30.0,83.0,15.0,15.0,0.0,27.0,24.0,28.5,1
1.0,68.0,15.0,15.0,17.0,30.0,30.0,0.0,15.0,15.0,0.0,30.0,30.0,0.0,1
1.0,68.0,15.0,15.0,17.0,30.0,30.0,127.0,15.0,15.0,0.0,30.0,30.0,47.5,1
1.0,68.0,15.0,15.0,17.0,30.0,30.0,0.0,15.0,15.0,0.0,30.0,30.0,0.0,1
1.0,68.0,15.0,15.0,17.0,30.0,30.0,0.0,12.0,12.0,3.0,30.0,30.0,0.0,1
3.0,76.0,15.0,15.0,17.0,30.0,30.0,0.0,15.0,15.0,0.0,30.0,30.0,0.0,1
2.0,83.0,15.0,15.0,17.0,30.0,30.0,0.0,15.0,15.0,0.0,30.0,30.0,0.0,1
2.0,83.0,15.0,15.0,17.0,30.0,30.0,108.0,15.0,15.0,0.0,27.5,24.0,40.5,1
2.0,83.0,15.0,15.0,17.0,30.0,30.0,0.0,12.0,12.0,3.0,30.0,30.0,0.0,1
4.0,88.0,15.0,15.0,17.0,30.0,30.0,0.0,15.0,15.0,0.0,30.0,30.0,0.0,1
3.0,76.0,15.0,15.0,17.0,30.0,30.0,0.0,15.0,15.0,0.0,30.0,30.0,0.0,1
4.0,97.0,15.0,15.0,17.0,30.0,30.0,99.0,15.0,15.0,0.0,25.0,21.5,38.5,1
7.0,115.0,15.0,15.0,17.0,30.0,30.0,109.0,12.0,12.0,3.0,26.0,24.0,44.0,1
4.0,86.0,15.0,15.0,17.0,30.0,30.0,0.0,15.0,15.0,0.0,30.0,30.0,0.0,1
2.0,117.0,15.0,15.0,24.0,30.0,30.0,0.0,11.0,10.666666666666666,4.0,30.0,30.0,0.0,1
1.0,34.0,15.0,15.0,0.0,30.0,30.0,0.0,15.0,15.0,0.0,30.0,30.0,0.0,0
1.0,34.0,15.0,15.0,0.0,30.0,30.0,0.0,15.0,15.0,0.0,30.0,30.0,0.0,0
3.0,153.0,16.0,16.0,18.0,38.0,38.0,80.0,16.0,16.0,0.0,29.0,24.5,30.0,1
3.0,156.0,16.0,16.0,18.0,38.0,38.0,103.0,16.0,16.0,0.0,28.5,23.5,41.5,1
2.0,144.0,16.0,16.0,18.0,38.0,38.0,80.0,16.0,16.0,0.0,29.0,24.5,30.0,1
2.0,136.0,16.0,16.0,18.0,38.0,38.0,53.0,16.0,16.0,0.0,26.5,23.5,19.5,1
3.0,156.0,16.0,16.0,18.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,1
2.0,144.0,16.0,16.0,18.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,1
1.0,124.0,16.0,16.0,18.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,1
5.0,181.0,16.0,16.0,18.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,1
2.0,144.0,16.0,16.0,18.0,38.0,38.0,64.0,16.0,16.0,0.0,25.5,21.0,26.5,1
3.0,136.0,16.0,16.0,18.0,38.0,38.0,87.0,16.0,16.0,0.0,38.0,38.0,23.5,1
3.0,156.0,16.0,16.0,18.0,38.0,38.0,64.0,16.0,16.0,0.0,25.5,21.0,26.5,1
2.0,130.0,16.0,16.0,18.0,38.0,38.0,92.0,16.0,16.0,0.0,38.0,31.5,26.0,1
2.0,144.0,16.0,16.0,18.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,1
1.0,124.0,16.0,16.0,18.0,38.0,38.0,80.0,16.0,16.0,0.0,29.0,24.5,30.0,1
5.0,181.0,16.0,16.0,18.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,1
2.0,144.0,16.0,16.0,18.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,1
1.0,124.0,16.0,16.0,18.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,1
1.0,124.0,16.0,16.0,18.0,38.0,38.0,0.0,9.5,9.0,6.5,38.0,38.0,0.0,1
5.0,181.0,16.0,16.0,18.0,38.0,38.0,80.0,16.0,16.0,0.0,29.0,24.5,30.0,1
3.0,156.0,16.0,16.0,18.0,38.0,38.0,74.0,16.0,16.0,0.0,25.5,21.0,30.5,1
2.0,130.0,16.0,16.0,18.0,38.0,38.0,88.0,16.0,16.0,0.0,38.0,31.0,24.0,1
2.0,144.0,16.0,16.0,18.0,38.0,38.0,122.0,16.0,16.0,0.0,38.0,31.0,41.0,1
1.0,124.0,16.0,16.0,18.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,1
3.0,153.0,16.0,16.0,18.0,38.0,38.0,90.0,16.0,16.0,0.0,38.0,31.5,25.0,1
5.0,179.0,16.0,16.0,18.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,1
1.0,124.0,16.0,16.0,18.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,1
4.0,169.0,16.0,16.0,18.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,1
2.0,130.0,16.0,16.0,18.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,1
2.0,130.0,16.0,16.0,18.0,38.0,38.0,90.0,16.0,16.0,0.0,38.0,31.5,25.0,1
3.0,156.0,16.0,16.0,18.0,38.0,38.0,67.0,16.0,16.0,0.0,26.0,20.0,26.0,1
6.0,190.0,16.0,16.0,18.0,38.0,38.0,80.0,16.0,16.0,0.0,29.0,24.5,30.0,1
1.0,62.0,16.0,16.0,0.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,0
1.0,62.0,16.0,16.0,0.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,0
1.0,62.0,16.0,16.0,0.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,0
1.0,62.0,16.0,16.0,0.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,0
1.0,62.0,16.0,16.0,0.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,0
1.0,62.0,16.0,16.0,0.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,0
1.0,62.0,16.0,16.0,0.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,0
1.0,62.0,16.0,16.0,0.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,0
1.0,62.0,16.0,16.0,0.0,38.0,38.0,0.0,16.0,16.0,0.0,38.0,38.0,0.0,0
1.0,32.0,14.0,14.0,16.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,1
3.0,67.0,14.0,14.0,16.0,71.0,71.0,84.0,14.0,14.0,0.0,48.5,41.0,33.5,1
3.0,46.0,14.0,14.0,10.0,71.0,71.0,0.0,10.5,10.0,3.5,71.0,71.0,0.0,1
3.0,76.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,1
3.0,76.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,1
2.0,59.0,14.0,14.0,16.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,1
3.0,65.0,14.0,14.0,16.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,1
4.0,73.0,14.0,14.0,16.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,1
2.0,59.0,14.0,14.0,16.0,71.0,71.0,106.0,14.0,14.0,0.0,56.5,46.0,32.5,1
5.0,79.0,14.0,14.0,16.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,1
2.0,70.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,1
3.0,33.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
2.0,43.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,50.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,33.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,26.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,26.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,33.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,26.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,50.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,33.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,33.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,33.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,50.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
1.0,16.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,50.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
2.0,43.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,33.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
2.0,25.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,50.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,26.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,26.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,50.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,33.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,50.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
1.0,16.0,14.0,14.0,0.0,71.0,71.0,0.0,14.0,14.0,0.0,71.0,71.0,0.0,0
3.0,92.0,23.0,23.0,13.0,32.0,32.0,0.0,16.0,14.5,7.0,32.0,32.0,0.0,1
3.0,84.0,23.0,23.0,13.0,32.0,32.0,0.0,16.0,14.5,7.0,32.0,32.0,0.0,1
1.0,64.0,23.0,23.0,25.0,32.0,32.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,1
1.0,64.0,23.0,23.0,25.0,32.0,32.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,1
3.0,92.0,23.0,23.0,13.0,32.0,32.0,0.0,16.0,14.5,7.0,32.0,32.0,0.0,1
4.0,98.0,23.0,23.0,13.0,32.0,32.0,108.0,16.0,14.5,7.0,25.5,22.5,43.5,1
2.0,76.0,23.0,23.0,17.0,32.0,32.0,0.0,18.5,18.0,4.5,32.0,32.0,0.0,1
2.0,76.0,23.0,23.0,17.0,32.0,32.0,0.0,18.5,18.0,4.5,32.0,32.0,0.0,1
3.0,92.0,23.0,23.0,13.0,32.0,32.0,0.0,16.0,14.5,7.0,32.0,32.0,0.0,1
1.0,64.0,23.0,23.0,25.0,32.0,32.0,90.0,23.0,23.0,0.0,29.0,22.5,31.0,1
3.0,92.0,23.0,23.0,13.0,32.0,32.0,108.0,16.0,14.5,7.0,29.0,22.5,40.0,1
4.0,90.0,23.0,23.0,17.0,32.0,32.0,0.0,18.5,18.0,4.5,32.0,32.0,0.0,1
3.0,84.0,23.0,23.0,17.0,32.0,32.0,0.0,18.5,18.0,4.5,32.0,32.0,0.0,1
1.0,64.0,23.0,23.0,21.0,32.0,32.0,103.0,20.5,17.5,2.5,27.0,22.5,39.5,1
3.0,92.0,23.0,23.0,13.0,32.0,32.0,0.0,16.0,14.5,7.0,32.0,32.0,0.0,1
